claim_id,tweet_id,label
208,1672918200151953408,misleading
208,1672918967755628546,misleading
208,1672694243129696258,misleading
208,1672675448990334976,misleading
208,1672918833802235905,misleading
208,1672703025863880707,misleading
208,909415388320079873,true
208,910251372242759680,true
208,909608031943643136,true
208,909748770891550720,true
208,927865997754847232,true
208,909921144790224896,true
209,1672366627092873217,misleading
209,1672371225736146944,misleading
210,1672359604729049091,misleading
210,1672354486298324992,misleading
210,1672361089550413825,misleading
210,1672369308784295937,misleading
210,1672352198007881728,misleading
210,1672360613601837058,misleading
210,1672357878328352768,misleading
210,1672352851174014979,misleading
210,1672353982591692800,misleading
210,1672363750781865985,misleading
210,1672344554941366275,misleading
210,1651309158262603822,true
244,1668062473092751361,misleading
244,1668170177190453248,misleading
211,1672595168435011586,misleading
211,1672577907057729536,misleading
211,1672576703196192769,misleading
211,1672635190026604544,misleading
211,1672926702824050689,true
212,1672268530224361472,misleading
212,1672369436634890242,misleading
212,1672366314743103488,misleading
212,1672312701333430272,misleading
212,1136950070409121793,true
212,1136937785309519873,true
212,1137110644346560513,true
212,1136923810710663168,true
212,1136928344220590080,true
212,1136963607600750592,true
212,1137077630170271744,true
212,1136922726810210304,true
212,1136971559711776768,true
212,1136974735290580992,true
213,1671945816175509521,misleading
213,1671927731381059602,misleading
213,1672147719442296832,misleading
213,1672789962918592513,misleading
213,1672198110875901953,misleading
213,1672370259142008832,misleading
213,1671968644732006400,misleading
213,1671867200385236998,true
213,1672584383402762240,true
214,1671578455618600962,false
214,1671604043003617293,false
214,1671594340987142144,false
214,1671878357364137992,false
214,1671550481364049922,false
214,1671766286399950848,false
214,1671615316651016196,false
214,1672061228531712008,false
214,1671557579611185152,true
244,1667972074399318023,misleading
215,1671944599319838730,misleading
215,1671945123607855104,misleading
215,1671952003579146241,misleading
215,1671953123307388993,misleading
215,1671942885992812545,misleading
215,1672235968164708357,misleading
215,1671956578377891851,misleading
215,1672098420255801344,true
215,1317925084280033282,true
216,1672056738449637378,misleading
216,1672100633741066242,misleading
216,1671995602027069446,misleading
216,1671941332405813251,misleading
216,983766800289619969,true
216,983768372281266176,true
216,983769557616812032,true
217,1671994989776076806,misleading
217,1671441149423239168,true
218,1671865420842688515,misleading
218,1671852605339758592,misleading
218,1671847982629548032,misleading
218,1671984648052670468,misleading
218,1671830185837047812,misleading
218,1671833029650665474,misleading
218,1671824057547866112,misleading
218,1671984907382390786,misleading
218,1671959549148839938,misleading
218,1671894075329626115,misleading
218,1671873977747210240,misleading
218,1671947092875681792,misleading
218,1671977276664061977,misleading
218,1671879363107913732,misleading
218,1671838628186603521,misleading
218,1671837416250851333,misleading
218,1671846097755557895,misleading
218,1671835073404977153,misleading
218,1671860979892731904,misleading
218,1671838747883601926,misleading
218,1671879468754014218,misleading
218,1671831977828253697,misleading
218,1671823647638536198,misleading
218,1671959297327022080,misleading
218,1671953079078453252,misleading
218,1671871684561993730,true
218,1671870948121690112,true
218,1671883893509865477,true
218,1652755292038348800,true
219,1671734848971501568,misleading
219,1671570499560931330,true
219,1671551608243601410,true
219,1671554987619659779,true
219,1671546014233415680,true
219,1671568663365963778,true
219,1671551547111612418,true
219,1671570331725594639,true
219,1671545273468715009,true
219,1671625950990155779,true
219,1671569317551276036,true
219,1671557317211332608,true
219,1671608005723410433,true
219,1671572531579428881,true
219,1671555146919051265,true
219,1671628225007570947,true
219,1292838417789857792,true
219,1292864664565579779,true
219,1293400521168977922,true
219,1292859017304387584,true
219,1293051570842738691,true
219,1293438874493095937,true
219,1292856847582539781,true
219,1292868291216773120,true
219,1292920769454972929,true
219,1292889144079785987,true
219,1292861626203475968,true
219,1293660832660959232,true
219,1292922032397590528,true
219,1292876666444943360,true
219,1293020928478261248,true
219,1292815299608293377,true
219,1292890653752463360,true
219,1292874848671334401,true
219,1293036994340229120,true
219,1292889172525699073,true
219,1292864223840788481,true
219,1292848521914261505,true
219,1292850413964861441,true
219,1292966029329600514,true
219,1292851026173857792,true
219,1292883777644109831,true
219,1292849376679862273,true
219,1292862612942852098,true
219,1292879066597646337,true
219,1292885848095039488,true
219,1292922127390318594,true
219,1292877503367872512,true
219,1292840125676883968,true
219,1292869988609654786,true
219,1292896978075033604,true
219,1292877211469516800,true
219,1292866159457513473,true
219,1292923044348952578,true
219,1292859147747315718,true
219,1292902574887251968,true
219,1293091792636829696,true
219,1293007949280030720,true
219,1292867825690976256,true
219,1292862543216758785,true
219,1292845046975418368,true
219,1292869023739383813,true
219,1292906142272753664,true
219,1292897841820700675,true
219,1293220632155627520,true
219,1292847214323277826,true
219,1293114894703788033,true
219,1292898931089735685,true
220,1671635678336020488,misleading
220,1671617941299773440,misleading
220,1671411963430051841,misleading
220,1671424332713558017,misleading
220,1671402555543355393,misleading
220,1671531589426204672,misleading
220,1671476540083781635,true
220,1673049685873897474,true
220,1671895838153658368,true
221,1671414367256977410,true
221,1671410222781411328,true
221,1671513309865025537,true
221,610716970082783233,true
222,1669326698280517632,misleading
222,1668874406523748352,misleading
222,1669144239647621121,misleading
222,1670112752474439682,misleading
222,1670138089044426756,misleading
222,1670470548306948101,misleading
222,1670577654636986368,misleading
222,1669775871551365120,misleading
222,1671266723587301376,misleading
222,1670690981123948545,misleading
222,1670522817975123968,misleading
222,355955277180313600,true
222,351465341127364610,true
224,1670901426401300482,misleading
224,1670861652491632671,misleading
224,1670851981479489537,misleading
224,1671192296161701891,misleading
224,1672984237673267201,misleading
224,1670869477737496593,misleading
224,1670863740684599314,misleading
224,1670871858973925376,misleading
224,1670855129593937931,misleading
224,1670857001348235275,misleading
224,1670915312949002241,misleading
224,1670867763424788485,misleading
224,1671256042825560066,true
225,1669775155344670737,misleading
225,1670117404376956929,misleading
225,1670764717793484800,misleading
225,1670179542105747457,misleading
225,1541815264286613504,true
225,1541116684685172737,true
225,1541069582105993217,true
225,1541493331171082240,true
225,1541120017164541952,true
225,1541376914769707009,true
225,1541392635100815365,true
226,1670799207979003904,misleading
226,1670777687453970433,misleading
226,1670569037246484481,misleading
227,1670897508527079428,misleading
227,1670714327022673920,misleading
227,1670933583224078339,misleading
227,1670963813317857283,misleading
227,615191964959571968,true
227,615366066135396352,true
227,615209471539720192,true
227,615295988207521792,true
227,615222614806519808,true
227,615227185633177600,true
227,615204128843628544,true
228,1671134558350131201,misleading
228,732500688333246464,true
228,731480490323132416,true
228,732230369341280258,true
228,732229204780195840,true
228,731481472394100736,true
229,1670144314230423553,misleading
229,1670134221531168768,misleading
229,1669933774975512576,misleading
229,1670032230469582850,misleading
229,1670469937562013696,misleading
229,1670384988087304193,misleading
229,769779751741456384,true
229,769981385541029889,true
229,769603677740990464,true
229,769917452507545600,true
230,1670143609885061126,misleading
230,1670199805316935680,misleading
231,1669857902612430849,misleading
231,1669719718645710849,misleading
231,1669729767074025479,misleading
231,1669677746421739520,misleading
231,1669736601944051715,misleading
231,1669441915916255232,misleading
231,770571695111430144,true
231,778572546790854656,true
231,778659739119091712,true
231,778663009472446464,true
231,779404321456812033,true
232,1679480798343483393,misleading
232,1672316910891835424,misleading
232,1670091499382472707,true
232,1672950935159439363,true
234,1669638446661468160,misleading
234,1669713945622462464,misleading
234,1669618356616323072,misleading
234,1669377891254124547,misleading
234,1669673179483197441,misleading
234,1669705308631867392,misleading
234,1669642438464471040,misleading
234,1669568789225123840,misleading
234,1657815210307231744,true
234,1657911662626713603,true
234,1658400009681879041,true
234,1657618293333585920,true
234,1657797924460417029,true
234,1657682674906181632,true
234,1657667357630709762,true
234,1657666954541543425,true
234,1658209385670123546,true
234,1658823703168274433,true
234,1657746696414142464,true
234,1657761223000174598,true
234,1657667681263181824,true
234,1657982101919002625,true
234,1657693267461304321,true
234,1657682662801252352,true
235,1669037391019925510,misleading
235,1669202975267463171,misleading
235,1669294693979488257,misleading
236,305909418283913217,true
240,1396525919905406976,true
237,1542975485151428610,false
237,1542914130591580161,false
237,1542986998968995845,false
237,1545580421571923969,false
237,1542828983754055680,false
237,1542926653352976384,false
237,1543641131879202819,false
237,1543356960648691714,false
237,1543907655764287488,false
237,1543243361775140865,false
237,1543174730362064899,false
237,1543295225413640192,false
237,1543172717452693505,false
237,1542956278930186241,false
237,1542923681529315332,false
237,1542776480974905344,false
237,1544063069495631874,false
237,1543498715431837696,false
237,1543248208947806209,false
237,1543306774811492358,false
237,1543672618041098240,false
237,1542887143412043778,false
237,1543105296347893760,false
237,1542944474518765570,false
237,1544349173381619712,false
237,1543560885150662656,true
237,1543632330174218241,true
237,1543640288853360648,true
237,1542782070988185601,true
237,1543686002572656642,true
237,1543600556450746369,true
237,1546777728329793537,true
238,1668215670872461313,misleading
238,1636321410221064196,true
238,1636115358200262657,true
238,1636052652961218566,true
238,1636028282750615554,true
238,1636092410450046976,true
238,1636009434987085824,true
238,1636313565677199360,true
238,1636409490575876096,true
238,1649910957987217409,true
238,1636044175601704967,true
238,1636044693652791296,true
238,1636068232774778881,true
238,1635994491319377922,true
238,1636858808021417984,true
238,1636013717216190464,true
238,1649413057750204418,true
238,1636049791414140928,true
238,1636382579619426304,true
238,1636348654406475776,true
238,1635938290971865088,true
238,1636131020478062595,true
238,1636016206527315968,true
238,1636029979258503174,true
238,1636124753718128641,true
238,1636369002267283458,true
238,1635997464724492290,true
238,1636296717124468745,true
238,1635947527773077507,true
238,1638218086393212932,true
238,1636336215816273920,true
238,1636067130700439559,true
238,1636022335391117313,true
238,1636023195844194305,true
238,1636255437531013121,true
262,1666147527047905296,false
262,1666042472974151680,false
239,1668661332013461521,misleading
239,1668662214293696513,misleading
239,1668606946604376066,misleading
239,1668902560944513025,true
239,1669313803635286018,true
242,1668729696027115520,misleading
242,1668909669509726210,misleading
242,1668894684528214016,misleading
240,1668550871636926464,misleading
240,1396528754340548613,true
240,1396828330356318210,true
240,1396578078176993282,true
240,1396534974816440326,true
240,1396530047717105676,true
240,1396530001265283079,true
240,1396529137536352262,true
240,1396535327842521092,true
240,1396526116043689988,true
240,1396536695588331525,true
240,1396525280567697410,true
240,1396528626762280961,true
240,1396544294425698304,true
240,1396535907902234624,true
240,1396562758171299840,true
240,1396539318915649536,true
240,1396545794023510020,true
240,1396543889616605188,true
240,1396535251510382592,true
240,1396571851904724993,true
240,1396528511091871747,true
240,1396530561032802306,true
240,1396546630480977921,true
240,1396535333777510402,true
240,1396541296949465091,true
240,1396534221519441922,true
240,1396566551579463687,true
240,1396532481688494080,true
240,1396573199916220425,true
240,1396535831670792193,true
240,1396552776105275395,true
240,1396552821236015109,true
240,1396540668315582468,true
240,1396538875586174978,true
240,1396567418475098115,true
240,1396611459094880261,true
240,1396720872568803329,true
240,1396531224047390724,true
240,1396550334995046401,true
240,1396553727067181059,true
240,1396569236219252743,true
240,1396541406055895045,true
240,1396746910648750081,true
240,1396551985072164867,true
240,1396564401759588361,true
240,1396553573845057542,true
240,1396549317599580168,true
240,1396540389293711369,true
240,1396529242016473088,true
240,1396592482163609604,true
240,1396535624547676164,true
240,1396798198748942342,true
240,1396546768456798211,true
240,1396593309439627269,true
240,1396533807436681221,true
240,1396551505482641410,true
240,1396532203216150530,true
240,1396531659923763204,true
240,1396544309797826566,true
240,1396535068156436489,true
240,1396605409717334023,true
240,1396535927258898435,true
240,1396619453303951363,true
240,1396609295589027840,true
240,1396542612597841922,true
240,1396540512853704711,true
240,1396531327227289606,true
240,1396545767184158720,true
240,1396534039264206848,true
240,1396718655992471555,true
240,1396550519305293826,true
240,1396561591462727687,true
262,1666056455839989761,false
262,1667245742673612810,false
241,1669374209892700160,true
243,1667938482256265218,false
242,1144521572570607616,true
242,1144019813372780544,true
243,1668540712898494465,false
243,1668574153975164929,false
243,1668374166574100481,true
243,1670528228673372162,true
243,1668675577052626944,true
243,1668989173041070088,true
244,1668540667130249216,misleading
244,1668523103901876224,misleading
244,1668520067523379201,misleading
244,1668485564662685699,misleading
244,1668310980592382003,misleading
244,1668243591574048770,misleading
244,1668307198181617670,misleading
244,1668205880725086209,misleading
244,1667990579614035978,misleading
244,1667957068278407168,misleading
244,1667940981360951297,misleading
244,1667927852723970048,misleading
244,1667800956677890048,misleading
244,1667766733606715392,misleading
244,1667713258894098433,misleading
244,1667548716922707968,misleading
244,1667544218527571968,misleading
244,1399072467696685056,true
244,1668568703632326656,true
244,1423355763922190344,true
244,1422870056032251909,true
244,1423038118437998597,true
253,1667574237119258631,misleading
253,1667568789599186946,misleading
253,1667567802889170946,misleading
210,1672364655400869896,misleading
245,1680997064937750528,misleading
245,1672678058724040707,misleading
245,1670681969691066368,misleading
245,1669864899512528896,misleading
245,1669853762444308482,misleading
245,1669814814435049473,misleading
245,1669520971164704768,misleading
245,1669436453032546500,misleading
245,1669267781475266566,misleading
245,1669258854180220929,misleading
245,1669250185107496961,misleading
245,1669091062105636866,misleading
245,1668901800651419648,misleading
245,1668897177937010688,misleading
245,1668771208240742404,misleading
245,1668581984363225090,misleading
245,1668572592137990145,misleading
245,1668488032603844609,misleading
245,1668467564970647552,misleading
245,1668331384010833924,misleading
245,1668285435863343104,misleading
245,1668229563984347143,misleading
245,1668190119751286784,misleading
245,1668181770150264832,misleading
245,1668136950195269634,misleading
245,1668075159230595074,misleading
245,1668073667752755201,misleading
245,1668073659523559430,misleading
245,1668043507926269953,misleading
245,1668018724106821633,misleading
245,1667984480827592706,misleading
245,1667950012452446208,misleading
245,1667947412722274304,misleading
245,1667923692192509952,misleading
245,1667911424419536904,misleading
245,1667909667912048641,misleading
245,1667898474329677824,misleading
245,1667890186477350912,misleading
245,1667886254745059329,misleading
245,1667869640536600578,misleading
245,1667850290584866816,misleading
245,1667836912231481344,misleading
245,1667825929186320385,misleading
245,1667813631453478913,misleading
245,1667561242838351873,misleading
245,1667560409493020673,misleading
245,1426565162199392263,misleading
245,1086962076394901509,misleading
245,1085561878233956352,misleading
245,773106024106557440,true
245,772867133676150784,true
245,772759834148085760,true
246,1668490485990670337,misleading
246,1668338888929161216,misleading
246,1668324758646329349,misleading
246,1668271388375805955,misleading
246,1668978178893783042,true
247,1667965179672383488,misleading
247,1667949454027096067,misleading
247,1668098078962794497,misleading
248,1661889482914775043,misleading
248,1667636914323615749,misleading
248,1703184605929480358,misleading
248,1667266332541198337,misleading
248,1671001075053125632,misleading
248,1668081401252421633,true
248,1667903629196500994,true
248,1668209235698544640,true
248,1667654792301223938,true
248,1678317434657177602,true
249,1667679089841549312,false
249,1667862574371618816,false
249,1668250691075276811,true
250,1668977150207074306,misleading
250,1667502549967028226,misleading
250,1667577506868736009,misleading
250,1667944938791657473,misleading
250,1667946223234437122,misleading
250,1668164118958800898,misleading
250,1671838913223172098,misleading
250,1667884193475354625,misleading
250,1667400544262995969,misleading
250,1668081015686930432,misleading
250,1667894659073417218,true
250,1667979380612640770,true
251,1667123545384648705,misleading
251,1667563760909680641,misleading
251,1666825645693739009,misleading
251,1667909559497703426,true
251,1409588720282517504,true
252,1667206014746148869,misleading
252,1667215900376743936,misleading
252,1667235333430206464,misleading
252,1667229234471772169,misleading
252,1675568850920669191,misleading
252,1667661256629551104,misleading
252,1656307394962415617,misleading
252,1667600015286734848,misleading
252,1667578039507783680,misleading
252,1667570654969823235,misleading
252,1667551381316677635,misleading
252,1667544008891957253,misleading
252,1667543655064784897,misleading
252,1667533750064881667,misleading
252,1667529822191378432,misleading
252,1667529594004549638,misleading
252,1664455334600097795,misleading
252,1178692490980974592,misleading
252,1669074422152527873,true
252,1669033973043929093,true
252,1667927528340594690,true
252,1667916154482970624,true
252,1667910348786073601,true
252,1667857763064528897,true
252,1667854601842728962,true
252,1667608430813609988,true
252,1667540847737425921,true
252,1666462954366066691,true
252,1666447483906473990,true
252,1524128571496747009,true
252,1179413928847331328,true
252,1179389935071240192,true
252,1179382263928283137,true
252,1179332243694772227,true
252,1179327181895471105,true
252,1179290518171389952,true
252,1179157806265634825,true
252,1179147856285962241,true
252,1179141204966965252,true
252,1179123200367714305,true
252,1179121716611682304,true
252,1179119549117059074,true
252,1179118828103573504,true
252,1179108411604160513,true
252,1179097403053547520,true
252,1179094992029175809,true
252,1179090041768951808,true
252,1179082392822263808,true
252,1179082314166525953,true
252,1179081231511801856,true
252,1179055450635079680,true
252,1179042146554454017,true
252,1179036515558539265,true
252,1179032848201850882,true
252,1179031009217531906,true
252,1179030446501289989,true
252,1179012186884202496,true
252,1178994352565174272,true
252,1178993418292346886,true
252,1178988481516843013,true
252,1178988473920950273,true
252,1178986251912916994,true
252,1178982621931544581,true
252,1178981568423104513,true
252,1178773269488504840,true
252,1178852537119715328,true
252,1178802982072311810,true
252,1178798398398435329,true
252,1178779512810692610,true
252,1178778940808339456,true
252,1178767898426384385,true
252,1178756875539623936,true
252,1178752106771238912,true
252,1178746080294510592,true
252,1178743956152164352,true
252,1178743563749691392,true
252,1178734065882669057,true
252,1178724450050686977,true
252,1178721383142055937,true
252,1178708747230859266,true
252,1178707359578968064,true
252,1178707036114165760,true
252,1178706449570107393,true
252,1178658596227309568,true
252,1178642446143623168,true
252,1178595577346629632,true
252,1178428905486716928,true
252,1178423304526401536,true
252,1178398546887954433,true
252,1178395726205915138,true
253,1667490522850525184,misleading
253,1667481473404862464,misleading
253,1669388871946194945,misleading
253,1668715104949379076,misleading
253,1668603365322891264,misleading
253,1668587345870716931,misleading
253,1668585051401928705,misleading
253,1668379280584187905,misleading
253,1668274163184812039,misleading
253,1668270208262324230,misleading
253,1668264217894350849,misleading
253,1668163401451724804,misleading
253,1668157924898754563,misleading
253,1668155175645724673,misleading
253,1668113338935418880,misleading
253,1668068687461650433,misleading
253,1668003658506682369,misleading
253,1667971258636464129,misleading
253,1667969407082020865,misleading
253,1667968826749640706,misleading
253,1667968618041073667,misleading
253,1667931900982198272,misleading
253,1667925251810811905,misleading
253,1667923219708248070,misleading
253,1667921637059051520,misleading
253,1667915310874128384,misleading
253,1667913481721397250,misleading
253,1667906255615041536,misleading
253,1667905467127922689,misleading
253,1667900065292210176,misleading
253,1667859162372374528,misleading
253,1667850318606893056,misleading
253,1667815246742933504,misleading
253,1667811330215010304,misleading
253,1667777160755412992,misleading
253,1667774666641997824,misleading
253,1667728087369302022,misleading
253,1667691049236541441,misleading
253,1667612235651317760,misleading
253,1667605924637298688,misleading
253,1667595166725570560,misleading
253,1667591698581528577,misleading
253,1667590436435664899,misleading
253,1667586819955752960,misleading
253,1667559773527588865,misleading
253,1667531469844099076,misleading
253,1667510615038992385,misleading
253,1667497283577950208,misleading
253,1667494911615066112,misleading
253,1667493764280078336,misleading
253,1667488923168153601,misleading
253,1667462461983801346,misleading
253,1667459738928312320,misleading
253,1667457820902424576,misleading
253,1667450430014537729,misleading
253,1667423598649253888,misleading
253,1667615112700600323,true
131,1683497174431068160,true
131,1683245388747218944,true
131,1683591311071277058,true
131,1683514290710478851,true
131,1683463640752463872,true
131,1683821903600046080,true
254,1667020403523321856,misleading
254,1666825142461407232,misleading
254,1666891661375332369,misleading
254,1667205888094994432,misleading
254,1666935025403678720,misleading
254,1666585749267906561,true
254,1574533391525023744,true
254,1574816414216527872,true
254,1574504423103021056,true
254,1571983046718459906,true
254,1572320089436725248,true
255,1666943207811297282,misleading
255,1666893075145187330,misleading
255,1666898253286088705,misleading
255,1638276537978966031,true
260,1665804007464640512,true
260,1666193245896859652,true
260,1619062775615213571,true
260,1619050321963274241,true
131,1683308462128738304,true
256,1666710222650634241,misleading
256,1666599926657081345,misleading
256,1666598495766319104,misleading
256,1666578237097492481,misleading
256,1660658486135476224,misleading
256,1667597474456805376,misleading
256,1666572835546968066,misleading
256,1667687145459314688,misleading
256,1667637925914214400,misleading
256,1667788576581451777,misleading
256,1684933601597485056,misleading
256,1095585187390459904,misleading
256,1667279894781280256,misleading
256,1667042938843455489,misleading
256,1230516977975861249,misleading
256,1666722781503930368,misleading
256,1095443730868387840,misleading
256,1541654735958298624,misleading
256,1667308173345128449,misleading
256,1667849751495073792,misleading
256,1667667946972299265,misleading
256,1668253124388110337,misleading
256,1668633094658887682,misleading
256,1369239774100398087,misleading
256,1666922886991343616,misleading
256,1095693765501685761,misleading
256,1667152206980685828,misleading
256,1666939222761127939,misleading
256,1259774546317639680,misleading
256,1673243047147061253,misleading
256,1667268930077949956,misleading
256,1667753324089622528,misleading
256,1189442629609689089,misleading
256,1661189025741385730,misleading
256,1666894027793260558,misleading
256,1666974958566735872,misleading
256,1666914696044195841,misleading
256,1666934394249003008,misleading
256,1666995389604429824,misleading
256,1666952144547635201,misleading
256,1666966393072353280,misleading
256,1666809267981262848,misleading
256,1667268630986342402,misleading
256,1667265814465052672,misleading
256,1668232506590494720,misleading
256,1666849566191235091,misleading
256,1668392759126810626,misleading
256,1667568460426092544,misleading
256,1270681483771027456,misleading
256,1668992345432358914,misleading
256,1666872177897996293,misleading
256,1050240527189364737,true
256,1667575950198931456,true
256,1176522741538648064,true
256,1667586034715041796,true
256,1667516966117199873,true
256,1049385021700739072,true
256,1043419124075057152,true
256,1047059975435108352,true
257,1666448654712950792,misleading
257,1666743585775943681,misleading
257,1666881721201983500,misleading
257,1150570084051668993,true
257,1150509653173907457,true
257,1152523860933337088,true
257,1152510878874578944,true
257,1149617987306979329,true
257,1152418144885051393,true
257,1152586100931776512,true
257,1152564879527690240,true
260,1619088237817102336,true
260,1619320506251087873,true
260,1619052879737950209,true
260,1619051406551560192,true
260,1619067971011502080,true
260,1619053166708031488,true
260,1619059100087889921,true
260,1619086613853659137,true
260,1619064120652988416,true
260,1619051887214624768,true
260,1619061618830368769,true
260,1619053674223013888,true
262,1666125082811412491,true
262,1666959455588630529,true
262,1666248700081979396,true
261,1666163109398978562,misleading
261,1666796736130498565,misleading
261,1256238392347709441,true
261,1256203595508256768,true
261,1256243222428422145,true
261,1256274552964907011,true
261,1256398100077387782,true
261,1256220272811741190,true
261,1256358175537860610,true
261,1256212778030948361,true
261,1256307855151357953,true
261,1256304805913530369,true
261,1256203786403676165,true
261,1666748297556402177,true
261,1666731424274165762,true
261,1667125934678237186,true
262,1666092842127884292,false
262,1665920869791682561,false
262,1667138572099395588,false
267,1665758307137486857,false
267,1665658413269876736,false
271,1664623579818762240,misleading
271,1665139093037019137,misleading
271,1665076601732620289,misleading
271,1665291467789565954,misleading
271,1665298293767675906,misleading
271,1665039082269884421,misleading
274,1665120931633610752,misleading
274,1665164026207260673,misleading
274,1665345409886171139,true
278,1664714131759349764,false
278,1664751922484477952,false
278,1664517866249486338,false
278,1664674407388790784,false
278,1664616300037939202,false
278,1664613244923789312,false
278,1665137684585537541,false
278,1664623776850403328,false
278,1665022635414093825,false
278,1664607147705921536,false
278,1664527828698775553,false
278,1664628474731003904,false
278,1664731629825277952,false
278,1664432765054468096,false
278,1665110600429588481,false
278,1668064577282555904,false
278,1679845033762074624,true
278,1679909971428020224,true
278,1665077909361442825,true
278,1664983488603340800,true
262,1666503050909851662,false
262,1666873729681326083,false
281,1664941117849190402,misleading
281,1664945123610836992,misleading
263,1666136083896184863,misleading
263,1136363490187403264,true
263,1136242986151530496,true
263,1136242266018865153,true
263,1136243660658565121,true
263,1137089593331916802,true
264,1666393033305210880,misleading
264,1666323666487918593,misleading
264,1666351150508167170,misleading
264,1666512852499177486,misleading
264,1666353507455184899,misleading
264,1666196079161794575,misleading
264,1666584028248522757,misleading
264,1666209547302625294,misleading
264,1666224163315482624,misleading
264,1666516443406409737,misleading
264,1666435781898936320,misleading
264,1666436189757362182,true
266,1665810531872038913,false
266,1665951653437030400,false
268,1666025558138920961,misleading
268,1666013980119146496,misleading
268,1665986810550312960,misleading
268,1665969983384346625,misleading
268,1665978939200749569,misleading
268,1665977697351213056,misleading
268,1665999072371564545,misleading
268,1591389630984847364,true
268,1591329469712977921,true
268,1591397613810716678,true
268,1591470124657434626,true
268,1591473198901694466,true
268,1591507289978343424,true
268,1591437496667308033,true
268,1591377801139335168,true
268,1591475921541689345,true
268,1591520649549258752,true
268,1591532604339224577,true
268,1591532623108734976,true
268,1591360679482519552,true
269,1665739691813896192,misleading
269,1665930415595483136,true
269,1666025331931709442,true
270,1665468721211535360,misleading
270,1665372253171712002,misleading
270,1665402392462983170,misleading
270,1665137355794128896,misleading
270,1395695219287396361,true
270,1395549477960830981,true
270,1395745242322702339,true
279,1664976881072975872,misleading
279,1664979235532881920,misleading
279,1664979115068346370,misleading
279,1665065517437140995,misleading
279,1665030502405791744,misleading
279,1664990902912184322,misleading
279,1665057202665672706,misleading
279,1664999015098744836,misleading
279,1664984951874256897,misleading
279,1665048873277046785,misleading
279,1665041585107611655,misleading
279,1665018710954786819,misleading
279,1665018649109753857,misleading
279,1665076538386128896,misleading
279,1665008859960815616,misleading
279,1665142597873025026,misleading
279,1665009482290667523,misleading
279,1665137430234628097,misleading
279,1665000974652432385,misleading
279,1664994962176450562,misleading
279,1665016391324368896,misleading
279,1665004121999527937,misleading
279,1665066271807885312,misleading
279,1665048991032025089,misleading
279,1665243328907038721,misleading
279,1665629537894567936,true
272,1665298014380990464,misleading
272,1677009931315077129,true
272,1139563145788194818,true
272,1138007644529135616,true
273,1665354981766037505,misleading
273,1665994816507846656,misleading
273,1665697384951607296,misleading
273,1665713270475444227,misleading
273,1665733366740574209,misleading
273,1665928629749002241,misleading
273,1665812222348603402,misleading
273,1665825872396337154,true
273,1665452515968557057,true
273,1665388249496289280,true
273,1666373157379522565,true
273,1666014506886090756,true
273,1523779431873101825,true
279,1664998110454599682,true
279,1665006800117153792,true
279,1665706844424216576,true
279,1665018527214981122,true
279,1664995357837733888,true
279,1665416844755255298,true
279,1665228581947990016,true
279,1665050714022764544,true
279,1665090727875866624,true
279,1665050204158951424,true
279,1665029299374620682,true
279,1665020665169158146,true
279,1665081492421091328,true
282,1663966751791382528,misleading
282,1664035763715989504,misleading
282,1664222597284806656,misleading
282,1664233677314834433,misleading
282,1664504233326960649,true
282,1665403037521936385,true
275,1665055656775241728,misleading
275,1665043883070291970,misleading
275,1665047574007406593,misleading
275,1665055517436174344,misleading
275,1665019736713752576,misleading
275,1665023526636605440,misleading
275,1665023423511162880,misleading
275,1665002976874754048,misleading
275,1665014124760145921,misleading
275,1665094171265310720,misleading
275,1665184939329871872,misleading
275,1665069483524780032,misleading
275,1665420059202707457,misleading
275,1665042946545033217,misleading
275,1665047550171250689,misleading
275,1665042425260195840,misleading
275,1665083058708414467,misleading
275,1665027696861085697,misleading
275,1665087806169808896,misleading
275,1666035010351034368,misleading
275,1665028129096626177,misleading
275,1665023834494304259,misleading
275,1665101585804849155,misleading
275,1665052359716663298,misleading
275,1665075360072093696,misleading
275,1665353699852447744,misleading
275,1665038045882482688,misleading
275,1665562252617871360,misleading
275,1665024163759751171,misleading
275,1665027640275656704,misleading
275,1665094313628278791,misleading
275,1665139855754420226,misleading
275,1665031056058089473,misleading
275,1665050050521624578,misleading
275,1665025262105559040,misleading
275,1665049066156302336,misleading
275,1665454365799247874,misleading
275,1665321718540300288,misleading
275,1665071046515458051,misleading
275,1665018865175150593,misleading
275,1665145146957090821,misleading
275,1665017887537389568,misleading
275,1665028875217240065,misleading
275,1665053698341388290,misleading
275,1665046302806163459,misleading
275,1665307916105129984,misleading
275,1665035381622857731,misleading
275,1665271179467190273,misleading
275,1665062697291993088,misleading
275,1665333982169378816,misleading
275,1665034043396612097,misleading
275,1665041002002874372,misleading
275,1665106398382891010,misleading
275,1665279215120392198,misleading
275,1665079184874524672,misleading
275,1665046361325162496,misleading
275,1665156329500209152,misleading
275,1665091998267719680,misleading
275,1665093540471242752,misleading
275,1665089702246924292,misleading
275,1665008234309058561,misleading
275,1665038415107170305,misleading
275,1665182045713080321,misleading
275,1665083793705762818,misleading
275,1665023931231739916,misleading
275,1665059090584809474,misleading
275,1665275969295319040,misleading
275,1665035224529485824,misleading
275,1665039683720474625,misleading
275,1665035824033849344,misleading
275,1665007711228919809,misleading
