claim_id,tweet_id,tweet_link,misbar_url
180,1675688606701088768,https://twitter.com/anyuser/status/1675688606701088768,https://misbar.com/factcheck/2023/07/03/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%85%D9%86-%D8%AE%D8%B7%D8%A7%D8%A8-%D9%82%D8%AF%D9%8A%D9%85-%D9%84%D8%A3%D8%A8%D9%88-%D8%B9%D8%A8%D9%8A%D8%AF%D8%A9-%D9%88%D9%84%D9%8A%D8%B3-%D8%B9%D9%82%D8%A8-%D8%A3%D8%AD%D8%AF%D8%A7%D8%AB-%D8%AC%D9%86%D9%8A%D9%86-%D8%A7%D9%84%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9
181,1675124068184641536,https://twitter.com/anyuser/status/1675124068184641536,https://misbar.com/factcheck/2023/07/02/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%85%D9%86-%D8%A7%D9%84%D9%81%D9%84%D8%A8%D9%8A%D9%86-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%AD%D8%B1%D9%8A%D9%82-%D9%81%D9%8A-%D9%85%D8%A8%D9%86-%D9%81%D8%B1%D9%86%D8%B3%D9%8A-%D8%AE%D9%84%D8%A7%D9%84-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D8%AC%D8%A7%D8%AC%D8%A7%D8%AA-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9
182,1675175383866527745,https://twitter.com/anyuser/status/1675175383866527745,https://misbar.com/factcheck/2023/07/02/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D9%8A%D8%B3-%D9%84%D8%A5%D9%84%D9%82%D8%A7%D8%A1-%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA-%D9%85%D9%86-%D8%A7%D9%84%D8%A3%D8%B9%D9%84-%D9%81%D9%8A-%D8%A7%D8%AD%D8%AA%D8%AC%D8%A7%D8%AC%D8%A7%D8%AA-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D8%A8%D8%B9%D8%AF-%D9%85%D9%82%D8%AA%D9%84-%D9%86%D8%A7%D8%A6%D9%84
183,1675244673110093830,https://twitter.com/anyuser/status/1675244673110093830,https://misbar.com/factcheck/2023/07/02/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D8%B4%D8%AA%D8%B9%D8%A7%D9%84-%D8%A7%D9%84%D9%86%D9%8A%D8%B1%D8%A7%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA-%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D8%A7%D8%AD%D8%AA%D8%AC%D8%A7%D8%AC%D8%A7%D8%AA-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9
185,1674725035414630400,https://twitter.com/anyuser/status/1674725035414630400,https://misbar.com/factcheck/2023/07/01/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D9%85%D8%B8%D8%A7%D9%87%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B3%D9%84%D9%85%D9%8A%D9%86-%D9%81%D9%8A-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D8%B9%D9%82%D8%A8-%D9%85%D9%82%D8%AA%D9%84-%D9%86%D8%A7%D8%A6%D9%84
186,1675111924437069824,https://twitter.com/anyuser/status/1675111924437069824,https://misbar.com/factcheck/2023/07/01/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D9%8A%D8%B3-%D9%84%D8%B8%D9%87%D9%88%D8%B1-%D8%B3%D9%85%D9%83%D8%A9-%D9%82%D8%B1%D8%B4-%D9%82%D8%B1%D8%A8-%D9%83%D9%8A%D8%A7%D9%83-%D8%B9%D9%84-%D8%A3%D8%AD%D8%AF-%D8%B4%D9%88%D8%A7%D8%B7%D8%A6-%D9%85%D8%B5%D8%B1
187,1674921141406691328,https://twitter.com/anyuser/status/1674921141406691328,https://misbar.com/factcheck/2023/07/01/%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D8%A7%D9%84%D8%AD%D9%8A%D9%88%D8%A7%D9%86%D8%A7%D8%AA-%D9%81%D9%8A-%D8%B4%D9%88%D8%A7%D8%B1%D8%B9-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%85-%D9%8A%D8%B3%D8%B1%D8%AD%D9%87%D8%A7-%D9%85%D8%AD%D8%AA%D8%AC%D9%88%D9%86-%D8%B9%D9%84-%D9%85%D9%82%D8%AA%D9%84-%D9%86%D8%A7%D8%A6%D9%84
189,1674597850486022147,https://twitter.com/anyuser/status/1674597850486022147,https://misbar.com/factcheck/2023/06/30/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%B1%D9%82%D8%B5-%D9%85%D8%A7%D9%83%D8%B1%D9%88%D9%86-%D9%88%D8%B2%D9%88%D8%AC%D8%AA%D9%87-%D9%84%D8%A7-%D9%8A%D8%AA%D8%B2%D8%A7%D9%85%D9%86-%D9%85%D8%B9-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D8%AC%D8%A7%D8%AC%D8%A7%D8%AA-%D8%A8%D8%B9%D8%AF-%D9%85%D9%82%D8%AA%D9%84-%D9%86%D8%A7%D8%A6%D9%84
190,1674405344380956673,https://twitter.com/anyuser/status/1674405344380956673,https://misbar.com/factcheck/2023/06/30/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D9%8A%D8%B3-%D9%84%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A7%D8%AA-%D8%A8%D9%8A%D9%86-%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A%D9%8A%D9%86-%D9%88%D8%A7%D9%84%D8%B4%D8%B1%D8%B7%D8%A9-%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D8%A9-%D8%A8%D8%B9%D8%AF-%D9%85%D9%82%D8%AA%D9%84-%D9%86%D8%A7%D8%A6%D9%84-%D9%81%D9%8A-%D9%86%D8%A7%D9%86%D8%AA%D9%8A%D8%B1
191,1674574686292791297,https://twitter.com/anyuser/status/1674574686292791297,https://misbar.com/factcheck/2023/06/30/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%84%D8%B1%D9%81%D8%B9-%D8%A7%D9%84%D8%B9%D9%84%D9%85-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A-%D8%A8%D8%AF%D9%84-%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A-%D9%88%D9%84%D8%A7-%D8%B9%D9%84%D8%A7%D9%82%D8%A9-%D9%84%D9%87-%D8%A8%D8%AD%D8%A7%D8%AF%D8%AB%D8%A9-%D9%85%D9%82%D8%AA%D9%84-%D9%86%D8%A7%D8%A6%D9%84
192,1674745056991772673,https://twitter.com/anyuser/status/1674745056991772673,https://misbar.com/factcheck/2023/06/30/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D8%AC%D8%A7%D8%AC%D8%A7%D8%AA-%D9%81%D9%8A-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D8%A8%D8%B9%D8%AF-%D9%85%D9%82%D8%AA%D9%84-%D8%A7%D9%84%D8%B4%D8%A7%D8%A8-%D9%86%D8%A7%D8%A6%D9%84-%D8%B9%D9%84-%D9%8A%D8%AF-%D8%A7%D9%84%D8%B4%D8%B1%D8%B7%D8%A9
193,1674491128156942338,https://twitter.com/anyuser/status/1674491128156942338,https://misbar.com/factcheck/2023/06/30/%D8%B5%D9%88%D8%B1%D8%A9-%D8%AC%D8%A7%D9%85%D8%B9%D8%A9-%D8%A3%D9%85-%D8%AF%D8%B1%D9%85%D8%A7%D9%86-%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85%D9%8A%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%AA%D8%AF%D9%85%D9%8A%D8%B1%D9%87%D8%A7-%D8%AE%D9%84%D8%A7%D9%84-%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%83%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86-%D8%A7%D9%84%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9
194,1674332355538964482,https://twitter.com/anyuser/status/1674332355538964482,https://misbar.com/factcheck/2023/06/29/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%AA%D9%81%D8%AC%D9%8A%D8%B1-%D8%B9%D9%84%D9%85-%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%AF-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D8%A8%D8%B9%D8%AF-%D8%A7%D9%84%D8%AD%D8%A7%D8%AF%D8%AB%D8%A9-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9-%D9%84%D8%A5%D8%AD%D8%B1%D8%A7%D9%82-%D9%86%D8%B3%D8%AE%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%B5%D8%AD%D9%81
195,1674191771402641413,https://twitter.com/anyuser/status/1674191771402641413,https://misbar.com/factcheck/2023/06/29/%D8%AD%D9%85%D9%8A%D8%AF%D8%AA%D9%8A-%D9%84%D9%85-%D9%8A%D8%AA%D8%B5%D8%AF%D8%B1-%D8%BA%D9%84%D8%A7%D9%81-%D9%85%D8%AC%D9%84%D8%A9-%D8%AA%D8%A7%D9%8A%D9%85-%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D9%8A%D8%A9
196,1674172741522542593,https://twitter.com/anyuser/status/1674172741522542593,https://misbar.com/factcheck/2023/06/29/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D9%8A%D8%B3-%D9%84%D8%AA%D8%A8%D8%A7%D8%AF%D9%84-%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D8%A7%D9%84%D9%86%D8%A7%D8%B1-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1-%D9%82%D8%B1%D8%A8-%D8%A7%D9%84%D8%B3%D9%81%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D9%8A%D8%A9-%D9%81%D9%8A-%D8%AC%D8%AF%D8%A9
197,1673396432428998664,https://twitter.com/anyuser/status/1673396432428998664,https://misbar.com/factcheck/2023/06/28/%D8%A8%D8%B1%D9%8A%D8%BA%D9%88%D8%AC%D9%8A%D9%86-%D9%84%D9%85-%D9%8A%D8%B0%D9%83%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A3%D9%86-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1-%D8%B7%D9%84%D8%A8%D8%AA-%D9%85%D9%86-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%A5%D8%B1%D8%B3%D8%A7%D9%84-%D8%AC%D9%86%D9%88%D8%AF-%D9%81%D8%A7%D8%BA%D9%86%D8%B1-%D8%A5%D9%84-%D8%A7%D9%84%D8%B5%D8%AD%D8%B1%D8%A7%D8%A1
198,1674045810386845699,https://twitter.com/anyuser/status/1674045810386845699,https://misbar.com/factcheck/2023/06/28/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%B5%D9%84%D8%A7%D8%A9-%D8%A7%D9%84%D8%B9%D9%8A%D8%AF-%D9%81%D9%8A-%D9%85%D9%88%D8%B3%D9%83%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D8%A3%D8%B6%D8%AD-%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D9%8A
199,1673797929583230976,https://twitter.com/anyuser/status/1673797929583230976,https://misbar.com/factcheck/2023/06/28/%D8%A7%D9%84%D8%B7%D9%81%D9%84-%D8%A7%D9%84%D8%B0%D9%8A-%D9%8A%D8%B3%D8%AA%D8%B9%D8%B1%D8%B6-%D8%A8%D8%A7%D9%84%D9%83%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D9%8A%D8%B3-%D9%85%D8%A7%D8%AA%D9%8A%D9%88-%D8%A7%D8%A8%D9%86-%D9%85%D9%8A%D8%B3%D9%8A
200,1673077697793105920,https://twitter.com/anyuser/status/1673077697793105920,https://misbar.com/factcheck/2023/06/28/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%AA%D9%81%D8%A7%D8%B9%D9%84-%D9%88%D9%84%D9%8A%D8%AF-%D8%A7%D9%84%D8%B1%D9%83%D8%B1%D8%A7%D9%83%D9%8A-%D9%85%D8%B9-%D8%AC%D9%85%D8%A7%D9%87%D9%8A%D8%B1-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D9%85%D9%84%D9%83%D9%8A-%D9%84%D9%8A%D8%B3-%D8%A8%D8%B9%D8%AF-%D9%81%D9%88%D8%B2%D9%87%D9%85-%D8%A8%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A
201,1673647914378199042,https://twitter.com/anyuser/status/1673647914378199042,https://misbar.com/factcheck/2023/06/28/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D8%B9%D8%AA%D9%82%D8%A7%D9%84-%D9%85%D8%B9%D8%AA%D9%85%D8%B1-%D9%84%D9%84%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%87-%D8%A8%D9%82%D9%8A%D8%A7%D9%85%D9%87-%D8%A8%D8%B9%D9%85%D9%84-%D8%B3%D8%AD%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%B1%D9%85-%D8%A7%D9%84%D9%85%D9%83%D9%8A-%D9%82%D8%AF%D9%8A%D9%85
202,1673442567613022208,https://twitter.com/anyuser/status/1673442567613022208,https://misbar.com/factcheck/2023/06/27/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D9%85%D8%B3%D9%8A%D8%B1%D8%A9-%D8%B1%D8%A7%D9%81%D8%B6%D8%A9-%D9%84%D8%B2%D9%8A%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B9%D9%84%D9%8A%D9%85%D9%8A-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9-%D8%A5%D9%84-%D8%AD%D8%B6%D8%B1%D9%85%D9%88%D8%AA
203,1673409599439863809,https://twitter.com/anyuser/status/1673409599439863809,https://misbar.com/factcheck/2023/06/27/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D9%8A%D8%B3-%D9%84%D8%B8%D9%87%D9%88%D8%B1-%D8%AC%D8%AF%D9%8A%D8%AF-%D9%84%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D9%81%D8%AA%D8%A7%D8%AD-%D8%A7%D9%84%D8%A8%D8%B1%D9%87%D8%A7%D9%86-%D9%88%D8%B3%D8%B7-%D8%AC%D9%86%D9%88%D8%AF%D9%87
204,1673486471393845249,https://twitter.com/anyuser/status/1673486471393845249,https://misbar.com/factcheck/2023/06/27/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A7%D9%84%D8%B0%D9%8A-%D9%8A%D8%B8%D9%87%D8%B1-%D8%A7%D8%B9%D8%AA%D8%B1%D8%A7%D9%81-%D8%A8%D8%A7%D9%8A%D8%AF%D9%86-%D8%A8%D8%A8%D9%8A%D8%B9-%D8%A3%D8%B3%D8%B1%D8%A7%D8%B1-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A9-%D9%85%D8%AC%D8%AA%D8%B2%D8%A3-%D9%88%D8%B3%D8%A7%D8%AE%D8%B1
205,1673005573867180033,https://twitter.com/anyuser/status/1673005573867180033,https://misbar.com/factcheck/2023/06/27/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%B7%D9%88%D8%A7%D9%81-%D8%A7%D9%84%D9%85%D9%83%D9%81%D9%88%D9%81%D9%8A%D9%86-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D9%83%D8%B9%D8%A8%D8%A9-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D9%85%D9%88%D8%B3%D9%85-%D8%A7%D9%84%D8%AD%D8%AC-%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D9%8A
206,1672523665022255104,https://twitter.com/anyuser/status/1672523665022255104,https://misbar.com/factcheck/2023/06/25/%D8%B4%D8%B1%D9%83%D8%A9-quot%D8%A3%D9%88%D8%B4%D9%86-%D8%BA%D9%8A%D8%AAquot-%D9%84%D9%85-%D8%AA%D8%B9%D9%84%D9%86-%D8%B9%D9%86-%D8%B4%D8%A7%D8%BA%D8%B1-%D9%88%D8%B8%D9%8A%D9%81%D9%8A-%D8%AC%D8%AF%D9%8A%D8%AF-%D9%84%D9%82%D8%A7%D8%A6%D8%AF-%D8%BA%D9%88%D8%A7%D8%B5%D8%A9
207,1672717533370015746,https://twitter.com/anyuser/status/1672717533370015746,https://misbar.com/factcheck/2023/06/25/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%88%D8%B5%D9%88%D9%84-%D8%A8%D9%88%D8%AA%D9%8A%D9%86-%D8%A5%D9%84-%D8%A7%D9%84%D9%83%D8%B1%D9%85%D9%84%D9%8A%D9%86-%D9%81%D9%8A-%D9%88%D9%82%D8%AA-%D9%85%D8%AA%D8%A3%D8%AE%D8%B1-%D9%84%D9%8A%D9%84%D8%A7-%D9%84%D9%8A%D8%B3-%D8%B9%D9%82%D8%A8-%D8%AA%D9%85%D8%B1%D8%AF-%D9%81%D8%A7%D8%BA%D9%86%D8%B1
208,1672660151206129668,https://twitter.com/anyuser/status/1672660151206129668,https://misbar.com/factcheck/2023/06/25/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%84%D9%87%D8%AA%D8%A7%D9%81%D8%A7%D8%AA-%D8%B6%D8%AF-%D8%B1%D8%B4%D8%A7%D8%AF-%D8%A7%D9%84%D8%B9%D9%84%D9%8A%D9%85%D9%8A-%D9%88%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D8%B2%D9%8A%D8%A7%D8%B1%D8%AA%D9%87-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9-%D9%84%D8%AD%D8%B6%D8%B1%D9%85%D9%88%D8%AA
209,1672375972249649152,https://twitter.com/anyuser/status/1672375972249649152,https://misbar.com/factcheck/2023/06/24/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D9%8A%D8%B3-%D9%84%D9%85%D8%B8%D8%A7%D9%87%D8%B1%D8%A7%D8%AA-%D9%81%D9%8A-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%B9%D9%82%D8%A8-%D8%AA%D9%85%D8%B1%D8%AF-%D9%82%D9%88%D8%A7%D8%AA-%D9%81%D8%A7%D8%BA%D9%86%D8%B1-%D8%B9%D9%84-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4
210,1672344636604465153,https://twitter.com/anyuser/status/1672344636604465153,https://misbar.com/factcheck/2023/06/24/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D8%B1-%D8%A3%D9%85%D9%86%D9%8A-%D8%AD%D9%88%D9%84-%D8%A7%D9%84%D9%83%D8%B1%D9%85%D9%84%D9%8A%D9%86-%D8%A8%D8%B9%D8%AF-%D8%AA%D9%85%D8%B1%D8%AF-%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D9%81%D8%A7%D8%BA%D9%86%D8%B1
211,1672567584846168064,https://twitter.com/anyuser/status/1672567584846168064,https://misbar.com/factcheck/2023/06/24/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D8%A7%D9%84%D8%AD%D8%B1%D8%B3-%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A-%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A9-%D9%85%D8%AF%D9%86%D9%8A%D8%A9-%D8%B8%D9%86-%D8%A3%D9%86%D9%87%D8%A7-%D9%84%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D9%81%D8%A7%D8%BA%D9%86%D8%B1
212,1672366465419300864,https://twitter.com/anyuser/status/1672366465419300864,https://misbar.com/factcheck/2023/06/24/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D9%84%D9%82%D8%A8%D8%B6-%D8%B9%D9%84-%D8%A3%D9%81%D8%B1%D8%A7%D8%AF-%D9%85%D9%86-%D8%A7%D9%84%D8%AF%D8%B9%D9%85-%D8%A7%D9%84%D8%B3%D8%B1%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A3%D9%85-%D8%AF%D8%B1%D9%85%D8%A7%D9%86-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A7
213,1672070222264795136,https://twitter.com/anyuser/status/1672070222264795136,https://misbar.com/factcheck/2023/06/23/%D9%85%D8%B3%D9%84%D8%B3%D9%84-%D8%B9%D8%A7%D8%A6%D9%84%D8%A9-%D8%B3%D9%8A%D9%85%D8%A8%D8%B3%D9%88%D9%86-%D9%84%D9%85-%D9%8A%D8%AA%D9%86%D8%A8%D8%A3-%D8%A8%D8%BA%D8%B1%D9%82-%D8%A7%D9%84%D8%BA%D9%88%D8%A7%D8%B5%D8%A9-%D8%AA%D9%8A%D8%AA%D8%A7%D9%86
214,1671791589394399234,https://twitter.com/anyuser/status/1671791589394399234,https://misbar.com/factcheck/2023/06/23/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%88%D9%84%D8%AF%D8%A9-%D8%A8%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%AC%D8%AF%D8%A9-%D9%85%D8%AD%D9%86%D8%B7%D8%A9-%D8%B9%D9%84-%D9%87%D9%8A%D8%A6%D8%A9-%D8%B7%D8%A7%D9%88%D9%84%D8%A9
215,1671959145308626967,https://twitter.com/anyuser/status/1671959145308626967,https://misbar.com/factcheck/2023/06/23/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D8%AD%D8%B7%D8%A7%D9%85-%D8%AA%D9%85-%D8%A7%D9%83%D8%AA%D8%B4%D8%A7%D9%81%D9%87-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A7-%D9%82%D8%B1%D8%A8-%D8%B3%D9%81%D9%8A%D9%86%D8%A9-%D8%AA%D9%8A%D8%AA%D8%A7%D9%86%D9%8A%D9%83
216,1671958102101336074,https://twitter.com/anyuser/status/1671958102101336074,https://misbar.com/factcheck/2023/06/23/%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%AD%D8%AF%D9%8A%D8%AB-%D8%A8%D9%86-%D8%B3%D9%84%D9%85%D8%A7%D9%86-%D8%B9%D9%86-%D8%A5%D9%8A%D8%B1%D8%A7%D9%86-%D8%A3%D9%85%D8%A7%D9%85-%D9%85%D8%A7%D9%83%D8%B1%D9%88%D9%86-%D9%84%D9%8A%D8%B3-%D8%AE%D9%84%D8%A7%D9%84-%D8%B2%D9%8A%D8%A7%D8%B1%D8%AA%D9%87-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1%D8%A9-%D8%A5%D9%84-%D9%81%D8%B1%D9%86%D8%B3%D8%A7
217,1671698653197606912,https://twitter.com/anyuser/status/1671698653197606912,https://misbar.com/factcheck/2023/06/22/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D8%AD%D8%A7%D8%AF%D8%AB-%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%82-%D8%B7%D8%A7%D8%A6%D8%B1%D8%A9-%D8%B1%D9%88%D8%B3%D9%8A%D8%A9-%D8%B9%D8%A7%D9%85-2019-%D9%88%D9%84%D9%8A%D8%B3-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A7
218,1671839393462591488,https://twitter.com/anyuser/status/1671839393462591488,https://misbar.com/factcheck/2023/06/22/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%84%D8%B8%D9%87%D9%88%D8%B1-%D9%82%D8%B1%D8%B4-%D8%B9%D9%84-%D8%A3%D8%AD%D8%AF-%D8%B4%D9%88%D8%A7%D8%B7%D8%A6-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D8%A7%D9%84%D9%8A%D9%88%D9%85
219,1671828469674569731,https://twitter.com/anyuser/status/1671828469674569731,https://misbar.com/factcheck/2023/06/22/%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%82%D8%AF%D9%8A%D9%85-%D9%88%D9%84%D9%8A%D8%B3-%D9%85%D9%86-%D8%A7%D9%84%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1-%D8%A7%D9%84%D8%A3%D8%AE%D9%8A%D8%B1-%D9%81%D9%8A-%D8%A8%D8%A7%D8%B1%D9%8A%D8%B3
220,1671349201387626496,https://twitter.com/anyuser/status/1671349201387626496,https://misbar.com/factcheck/2023/06/22/%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%85%D9%86%D8%B2%D9%84-%D9%85%D8%B3%D8%A4%D9%88%D9%84-%D8%AA%D9%85%D9%88%D9%8A%D9%86-%D8%A7%D9%84%D8%A5%D8%B3%D9%85%D8%A7%D8%B9%D9%8A%D9%84%D9%8A%D8%A9-%D9%81%D9%8A-%D9%85%D8%B5%D8%B1-%D8%A8%D8%B9%D8%AF-%D8%A7%D9%84%D9%82%D8%A8%D8%B6-%D8%B9%D9%84%D9%8A%D9%87
